               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  75,            0.020802,           0.0084086,           0.0026845,             0.97694,             0.97924,             0.98626,             0.73011,            0.017823,           0.0067111,            0.002113,           0.0024195,           0.0024195,           0.0024195
                  76,            0.020865,           0.0083197,           0.0027186,             0.97559,             0.98165,             0.98503,             0.72876,            0.017767,           0.0066959,           0.0021861,            0.002318,            0.002318,            0.002318
                  77,            0.020767,           0.0083123,           0.0025603,             0.97864,             0.97953,             0.98506,             0.73106,            0.017728,           0.0066843,           0.0021964,           0.0022196,           0.0022196,           0.0022196
                  78,            0.020687,           0.0082732,           0.0026112,              0.9796,             0.98163,             0.98507,             0.73055,            0.017712,           0.0066772,           0.0021216,           0.0021245,           0.0021245,           0.0021245
                  79,            0.020603,           0.0083151,           0.0023923,             0.98066,             0.98023,             0.98507,             0.73329,            0.017765,            0.006692,           0.0021225,           0.0020327,           0.0020327,           0.0020327
                  80,            0.020687,           0.0082768,           0.0024906,             0.97934,             0.98056,             0.98566,             0.73004,            0.017794,           0.0066955,           0.0021388,           0.0019443,           0.0019443,           0.0019443
                  81,            0.020523,           0.0082504,           0.0022305,             0.97957,             0.98003,             0.98545,             0.72948,            0.017795,           0.0066997,           0.0022037,           0.0018594,           0.0018594,           0.0018594
                  82,            0.020636,           0.0081715,           0.0025724,             0.97842,             0.97749,             0.98456,             0.73071,             0.01781,           0.0066909,           0.0022321,           0.0017781,           0.0017781,           0.0017781
                  83,            0.020509,           0.0081843,           0.0024952,             0.97691,             0.97779,             0.98443,             0.72943,            0.017787,           0.0066847,            0.002251,           0.0017005,           0.0017005,           0.0017005
                  84,            0.020425,           0.0082335,           0.0024582,             0.97569,             0.97992,              0.9841,             0.72708,            0.017814,           0.0066976,           0.0022504,           0.0016267,           0.0016267,           0.0016267
                  85,            0.020355,           0.0083188,           0.0024761,             0.97684,             0.98102,             0.98473,             0.72832,            0.017803,           0.0066912,           0.0022406,           0.0015566,           0.0015566,           0.0015566
                  86,            0.020388,           0.0081953,           0.0023852,             0.97638,              0.9814,             0.98407,             0.72815,            0.017818,           0.0066981,           0.0023032,           0.0014905,           0.0014905,           0.0014905
                  87,            0.020286,           0.0082216,           0.0021986,              0.9768,             0.97891,             0.98481,              0.7263,            0.017862,           0.0066973,           0.0023736,           0.0014283,           0.0014283,           0.0014283
                  88,            0.020311,           0.0081227,            0.002251,             0.97442,             0.98102,             0.98384,             0.72685,            0.017879,            0.006693,            0.002346,           0.0013701,           0.0013701,           0.0013701
                  89,            0.020342,           0.0081935,           0.0021934,             0.97142,             0.98265,             0.98391,             0.72677,            0.017886,           0.0066901,           0.0024205,            0.001316,            0.001316,            0.001316
                  90,            0.020078,           0.0080743,           0.0022957,             0.97179,             0.98201,              0.9839,             0.72557,            0.017908,           0.0066894,           0.0023795,            0.001266,            0.001266,            0.001266
                  91,            0.020092,           0.0081823,           0.0020054,             0.97992,             0.97415,             0.98413,             0.72728,            0.017892,           0.0066817,            0.002344,           0.0012202,           0.0012202,           0.0012202
                  92,            0.019998,           0.0081317,           0.0021282,             0.97353,             0.98066,             0.98411,             0.72901,            0.017861,           0.0066706,           0.0023282,           0.0011787,           0.0011787,           0.0011787
                  93,            0.020113,           0.0081341,            0.002006,             0.97326,             0.98116,             0.98417,             0.72958,            0.017841,           0.0066699,           0.0023172,           0.0011414,           0.0011414,           0.0011414
                  94,            0.020027,           0.0080553,           0.0020302,             0.97489,             0.97953,             0.98451,             0.72871,            0.017854,           0.0066725,           0.0023273,           0.0011084,           0.0011084,           0.0011084
                  95,            0.019955,           0.0079839,           0.0018701,             0.97648,             0.97896,             0.98504,             0.72867,            0.017861,           0.0066698,           0.0023164,           0.0010797,           0.0010797,           0.0010797
                  96,            0.020191,           0.0081065,            0.001989,             0.97878,             0.97681,             0.98509,              0.7302,            0.017878,           0.0066671,           0.0023296,           0.0010554,           0.0010554,           0.0010554
                  97,            0.019941,           0.0080272,            0.001895,             0.97803,             0.97667,              0.9832,             0.72955,            0.017877,           0.0066643,           0.0023554,           0.0010355,           0.0010355,           0.0010355
                  98,             0.01996,           0.0079816,           0.0020265,             0.97806,             0.97666,             0.98333,             0.73005,            0.017869,           0.0066576,           0.0023785,             0.00102,             0.00102,             0.00102
                  99,            0.019859,           0.0080624,           0.0018873,             0.97705,             0.97857,              0.9829,             0.72798,            0.017896,           0.0066646,           0.0024083,           0.0010089,           0.0010089,           0.0010089
