               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  87,            0.020107,           0.0081046,           0.0021943,             0.97138,             0.97448,             0.98524,             0.72901,            0.017857,           0.0066946,            0.002505,           0.0014283,           0.0014283,           0.0014283
                  88,            0.020221,           0.0080753,           0.0019495,             0.97248,             0.97261,             0.98513,             0.72966,            0.017888,           0.0066953,           0.0025128,           0.0013701,           0.0013701,           0.0013701
                  89,            0.020172,           0.0081244,           0.0021116,             0.97224,             0.97177,             0.98468,             0.72979,             0.01783,           0.0066913,           0.0025483,            0.001316,            0.001316,            0.001316
                  90,            0.020025,           0.0080431,           0.0020257,             0.97154,             0.97119,             0.98514,             0.72926,            0.017845,           0.0066927,           0.0025814,            0.001266,            0.001266,            0.001266
                  91,            0.019837,           0.0079535,           0.0021635,             0.97237,             0.97102,             0.98561,             0.72971,            0.017811,           0.0066848,           0.0025137,           0.0012202,           0.0012202,           0.0012202
                  92,            0.020029,           0.0080764,           0.0019385,             0.97493,             0.96925,             0.98593,             0.73062,            0.017821,            0.006681,           0.0024519,           0.0011787,           0.0011787,           0.0011787
                  93,            0.019864,           0.0078999,           0.0018707,             0.97491,             0.97023,             0.98565,             0.73019,            0.017825,           0.0066855,           0.0024739,           0.0011414,           0.0011414,           0.0011414
                  94,            0.019741,           0.0080289,           0.0019602,             0.97504,             0.97037,             0.98534,             0.72894,            0.017839,           0.0066835,           0.0024519,           0.0011084,           0.0011084,           0.0011084
                  95,            0.020037,           0.0080205,           0.0018427,             0.97507,             0.96906,             0.98518,             0.72999,            0.017808,           0.0066804,           0.0024354,           0.0010797,           0.0010797,           0.0010797
                  96,            0.019904,           0.0080867,           0.0018332,             0.97087,             0.97332,             0.98484,             0.72968,            0.017827,           0.0066828,           0.0024715,           0.0010554,           0.0010554,           0.0010554
                  97,             0.01986,           0.0080972,           0.0019091,             0.97407,             0.96939,             0.98456,              0.7278,            0.017872,           0.0066914,           0.0025084,           0.0010355,           0.0010355,           0.0010355
                  98,            0.019724,           0.0079577,           0.0018027,             0.97427,              0.9693,             0.98432,             0.72742,            0.017895,            0.006698,           0.0025822,             0.00102,             0.00102,             0.00102
                  99,            0.019831,           0.0080642,           0.0019307,             0.97075,             0.97193,              0.9845,             0.72824,            0.017897,           0.0066999,           0.0026156,           0.0010089,           0.0010089,           0.0010089
